Date,Adj Close,Close,High,Low,Open,Volume,20-Day Returns,20-Day Volatility,Normalized 20-Day Returns,Normalized 20-Day Volatility
2023-11-01 00:00:00+00:00,406.510009765625,406.510009765625,411.7300109863281,400.9200134277344,402.8500061035156,1059200,0.0,0.0,0.0,-1.244004737474525e-17
2023-11-02 00:00:00+00:00,412.6199951171875,412.6199951171875,414.5799865722656,407.9200134277344,410.8299865722656,853500,0.0,0.0,0.0,-1.244004737474525e-17
2023-11-03 00:00:00+00:00,420.1099853515625,420.1099853515625,424.8699951171875,415.1000061035156,416.6000061035156,809000,0.0,0.0,0.0,-1.244004737474525e-17
2023-11-06 00:00:00+00:00,415.7000122070313,415.7000122070313,422.9299926757813,413.1000061035156,422.3699951171875,783500,0.0,0.0,0.0,-1.244004737474525e-17
2023-11-07 00:00:00+00:00,412.9800109863281,412.9800109863281,416.8599853515625,412.3699951171875,415.1600036621094,688400,0.0,0.0,0.0,-1.244004737474525e-17
2023-11-08 00:00:00+00:00,413.4800109863281,413.4800109863281,416.80999755859375,410.3500061035156,413.260009765625,1251000,0.0,0.0,0.0,-1.244004737474525e-17
2023-11-09 00:00:00+00:00,404.4599914550781,404.4599914550781,415.7000122070313,403.7300109863281,415.4700012207031,703900,0.0,0.0,0.0,-1.244004737474525e-17
2023-11-10 00:00:00+00:00,409.80999755859375,409.80999755859375,409.8599853515625,401.9700012207031,406.260009765625,842400,0.0,0.0,0.0,-1.244004737474525e-17
2023-11-13 00:00:00+00:00,406.4100036621094,406.4100036621094,409.4800109863281,403.8500061035156,407.8200073242188,558100,0.0,0.0,0.0,-1.244004737474525e-17
2023-11-14 00:00:00+00:00,414.8399963378906,414.8399963378906,420.8999938964844,411.8299865722656,416.9299926757813,893000,0.0,0.0,0.0,-1.244004737474525e-17
2023-11-15 00:00:00+00:00,417.6000061035156,417.6000061035156,419.05999755859375,413.2799987792969,414.8299865722656,621100,0.0,0.0,0.0,-1.244004737474525e-17
2023-11-16 00:00:00+00:00,412.8500061035156,412.8500061035156,421.1600036621094,408.7900085449219,420.3299865722656,747400,0.0,0.0,0.0,-1.244004737474525e-17
2023-11-17 00:00:00+00:00,407.7000122070313,407.7000122070313,417.2999877929688,406.3699951171875,413.8999938964844,1033000,0.0,0.0,0.0,-1.244004737474525e-17
2023-11-20 00:00:00+00:00,413.05999755859375,413.05999755859375,413.75,403.0,407.2799987792969,1187200,0.0,0.0,0.0,-1.244004737474525e-17
2023-11-21 00:00:00+00:00,402.4599914550781,402.4599914550781,410.7999877929688,395.3299865722656,410.7999877929688,1087800,0.0,0.0,0.0,-1.244004737474525e-17
2023-11-22 00:00:00+00:00,405.2799987792969,405.2799987792969,410.0,403.0499877929688,404.4400024414063,719800,0.0,0.0,0.0,-1.244004737474525e-17
2023-11-24 00:00:00+00:00,405.9200134277344,405.9200134277344,407.4599914550781,405.2200012207031,406.239990234375,242700,0.0,0.0,0.0,-1.244004737474525e-17
2023-11-27 00:00:00+00:00,396.8399963378906,396.8399963378906,405.0299987792969,396.1700134277344,404.010009765625,1162600,0.0,0.0,0.0,-1.244004737474525e-17
2023-11-28 00:00:00+00:00,401.2900085449219,401.2900085449219,404.7000122070313,392.9500122070313,394.739990234375,950700,0.0,0.0,0.0,-1.244004737474525e-17
2023-11-29 00:00:00+00:00,398.8999938964844,398.8999938964844,404.239990234375,395.9700012207031,403.8299865722656,566800,0.0,0.0,0.0,-1.244004737474525e-17
