Date,Adj Close,Close,High,Low,Open,Volume,20-Day Returns,20-Day Volatility,Normalized 20-Day Returns,Normalized 20-Day Volatility
2019-11-01 00:00:00+00:00,77.47373962402344,93.55999755859376,94.9800033569336,93.47000122070312,94.72000122070312,1923900,,,,
2019-11-04 00:00:00+00:00,76.84439849853516,92.8000030517578,93.7300033569336,92.29000091552734,93.58000183105467,2983300,,,,
2019-11-05 00:00:00+00:00,75.68511962890625,91.4000015258789,92.5500030517578,91.0199966430664,92.30999755859376,2196600,,,,
2019-11-06 00:00:00+00:00,76.16539764404297,91.9800033569336,92.2300033569336,91.37000274658205,91.7300033569336,2394300,,,,
2019-11-07 00:00:00+00:00,74.54661560058594,89.33999633789062,90.83000183105467,88.66000366210938,90.6500015258789,4086700,,,,
2019-11-08 00:00:00+00:00,74.32131958007812,89.06999969482422,89.43000030517578,88.33000183105469,88.81999969482422,3016100,,,,
2019-11-11 00:00:00+00:00,74.07099914550781,88.7699966430664,89.43000030517578,88.66000366210938,89.25,2113400,,,,
2019-11-12 00:00:00+00:00,73.84571838378906,88.5,88.95999908447266,88.16999816894531,88.76000213623047,1966600,,,,
2019-11-13 00:00:00+00:00,74.98052215576172,89.86000061035156,90.12000274658205,88.62999725341797,88.87000274658203,4140200,,,,
2019-11-14 00:00:00+00:00,74.7635726928711,89.5999984741211,90.56999969482422,89.44999694824219,90.08000183105467,2668200,,,,
2019-11-15 00:00:00+00:00,74.73018646240234,89.55999755859375,89.79000091552734,88.7699966430664,89.52999877929688,3601300,,,,
2019-11-18 00:00:00+00:00,75.22249603271484,90.1500015258789,90.98999786376952,89.6500015258789,89.9800033569336,2789900,,,,
2019-11-19 00:00:00+00:00,75.65637969970703,90.66999816894533,91.27999877929688,89.58000183105469,89.86000061035156,3787700,,,,
2019-11-20 00:00:00+00:00,76.31558990478516,91.45999908447266,91.63999938964844,90.56999969482422,90.81999969482422,2136400,,,,
2019-11-21 00:00:00+00:00,75.99015808105469,91.06999969482422,91.5500030517578,90.48999786376952,91.4000015258789,1859500,,,,
2019-11-22 00:00:00+00:00,76.38232421875,91.54000091552734,91.77999877929688,90.31999969482422,91.11000061035156,2596600,,,,
2019-11-25 00:00:00+00:00,75.83995056152344,90.88999938964844,91.69000244140624,90.63999938964844,91.58999633789062,2502800,,,,
2019-11-26 00:00:00+00:00,76.34895324707031,91.5,91.80999755859376,90.88999938964844,90.94000244140624,2943100,,,,
2019-11-27 00:00:00+00:00,76.42406463623047,91.58999633789062,91.66000366210938,90.9499969482422,91.5500030517578,1488900,,,,
2019-11-29 00:00:00+00:00,76.22379302978516,91.3499984741211,92.08999633789062,91.26000213623048,91.70999908447266,754500,,,,
2019-12-02 00:00:00+00:00,75.33097076416016,90.27999877929688,91.18000030517578,90.20999908447266,91.02999877929688,2341800,-0.02765800218579928,0.008767951091342388,-0.5281089914897018,-0.6091767189882946
2019-12-03 00:00:00+00:00,75.83160400390625,90.87999725341795,91.26000213623048,90.33999633789062,90.54000091552734,2096800,-0.013179808996074183,0.008790686665678699,-0.3033276851986123,-0.6062789169013696
