Date,Adj Close,Close,High,Low,Open,Volume,20-Day Returns,20-Day Volatility,Normalized 20-Day Returns,Normalized 20-Day Volatility
2023-11-01 00:00:00+00:00,56.64553451538086,59.43999862670898,59.709999084472656,57.47999954223633,57.619998931884766,1894900,8.094086314719834e-17,-1.1759892849828602e-15,3.8081777677791533e-19,-4.5698133213348815e-18
2023-11-02 00:00:00+00:00,57.36027526855469,60.18999862670898,60.22999954223633,58.95000076293945,59.68999862670898,1947800,8.094086314719834e-17,-1.1759892849828602e-15,3.8081777677791533e-19,-4.5698133213348815e-18
2023-11-03 00:00:00+00:00,57.62710952758789,60.470001220703125,61.41999816894531,60.470001220703125,60.86000061035156,1411700,8.094086314719834e-17,-1.1759892849828602e-15,3.8081777677791533e-19,-4.5698133213348815e-18
2023-11-06 00:00:00+00:00,57.81771087646485,60.66999816894531,60.95000076293945,60.16999816894531,60.27000045776367,1140700,8.094086314719834e-17,-1.1759892849828602e-15,3.8081777677791533e-19,-4.5698133213348815e-18
2023-11-07 00:00:00+00:00,58.51339340209961,61.400001525878906,61.45000076293945,60.5099983215332,60.63999938964844,1884200,8.094086314719834e-17,-1.1759892849828602e-15,3.8081777677791533e-19,-4.5698133213348815e-18
2023-11-08 00:00:00+00:00,57.91300582885742,60.77000045776367,61.52999877929688,60.470001220703125,61.52999877929688,1225400,8.094086314719834e-17,-1.1759892849828602e-15,3.8081777677791533e-19,-4.5698133213348815e-18
2023-11-09 00:00:00+00:00,57.77959442138672,60.630001068115234,61.31999969482422,60.43999862670898,61.25,1085000,8.094086314719834e-17,-1.1759892849828602e-15,3.8081777677791533e-19,-4.5698133213348815e-18
2023-11-10 00:00:00+00:00,57.92253494262695,60.77999877929688,60.880001068115234,59.650001525878906,60.58000183105469,758800,8.094086314719834e-17,-1.1759892849828602e-15,3.8081777677791533e-19,-4.5698133213348815e-18
2023-11-13 00:00:00+00:00,58.19890213012695,61.06999969482422,61.4900016784668,60.34999847412109,60.34999847412109,720000,8.094086314719834e-17,-1.1759892849828602e-15,3.8081777677791533e-19,-4.5698133213348815e-18
2023-11-14 00:00:00+00:00,58.5705680847168,61.459999084472656,61.59000015258789,61.0,61.5,790700,8.094086314719834e-17,-1.1759892849828602e-15,3.8081777677791533e-19,-4.5698133213348815e-18
