Price,Adj Close,Close,High,Low,Open,Volume
Ticker,DASH,DASH,DASH,DASH,DASH,DASH
Date,,,,,,
2023-11-01 00:00:00+00:00,75.9000015258789,75.9000015258789,76.4000015258789,74.22000122070312,75.41999816894531,5842800
2023-11-02 00:00:00+00:00,87.79000091552734,87.79000091552734,90.33999633789062,84.38999938964844,85.08999633789062,12346100
2023-11-03 00:00:00+00:00,92.48999786376953,92.48999786376953,93.19000244140625,87.95999908447266,88.05000305175781,8015400
2023-11-06 00:00:00+00:00,89.04000091552734,89.04000091552734,92.48999786376953,86.95099639892578,92.48999786376953,4535000
2023-11-07 00:00:00+00:00,88.91000366210938,88.91000366210938,90.23500061035156,87.70999908447266,89.5,3424800
2023-11-08 00:00:00+00:00,87.30999755859375,87.30999755859375,88.91999816894531,86.30000305175781,88.18000030517578,5506300
2023-11-09 00:00:00+00:00,84.52999877929688,84.52999877929688,88.08000183105469,83.58000183105469,87.9000015258789,4333100
2023-11-10 00:00:00+00:00,87.47000122070312,87.47000122070312,88.25,85.05999755859375,85.31999969482422,3502900
2023-11-13 00:00:00+00:00,89.7699966430664,89.7699966430664,90.41999816894531,86.33000183105469,86.69999694824219,3339200
2023-11-14 00:00:00+00:00,93.69000244140625,93.69000244140625,94.1729965209961,90.87000274658203,91.54000091552734,5048600
2023-11-15 00:00:00+00:00,95.16000366210938,95.16000366210938,95.88999938964844,93.55999755859375,94.55000305175781,4340000
2023-11-16 00:00:00+00:00,95.08999633789062,95.08999633789062,95.30000305175781,93.83499908447266,94.98999786376953,4541800
2023-11-17 00:00:00+00:00,95.2300033569336,95.2300033569336,95.697998046875,94.26000213623047,95.54000091552734,3432900
2023-11-20 00:00:00+00:00,95.75,95.75,96.01000213623047,93.6500015258789,94.5,7263900
2023-11-21 00:00:00+00:00,94.5999984741211,94.5999984741211,95.58000183105469,93.61000061035156,94.25,5573100
2023-11-22 00:00:00+00:00,95.3499984741211,95.3499984741211,95.61000061035156,93.80000305175781,95.0,4330200
2023-11-24 00:00:00+00:00,93.80999755859375,93.80999755859375,94.87999725341797,93.06999969482422,93.83999633789062,2749900
2023-11-27 00:00:00+00:00,93.94999694824219,93.94999694824219,95.06999969482422,92.55999755859375,93.30000305175781,4450100
2023-11-28 00:00:00+00:00,94.44000244140625,94.44000244140625,95.65899658203125,93.25499725341797,93.97000122070312,5530400
2023-11-29 00:00:00+00:00,94.95999908447266,94.95999908447266,96.98999786376953,93.75,95.0,6193300
2023-11-30 00:00:00+00:00,93.9800033569336,93.9800033569336,95.53500366210938,92.58000183105469,94.80999755859375,3916000
2023-12-01 00:00:00+00:00,96.58000183105469,96.58000183105469,96.70999908447266,93.05000305175781,93.05000305175781,2948400
2023-12-04 00:00:00+00:00,98.36000061035156,98.36000061035156,99.25,95.56900024414062,96.12000274658203,4702500
2023-12-05 00:00:00+00:00,96.23500061035156,96.23500061035156,97.9800033569336,95.07499694824219,97.9800033569336,4771000
2023-12-06 00:00:00+00:00,96.8499984741211,96.8499984741211,99.33000183105469,96.54000091552734,98.0,3699600
2023-12-07 00:00:00+00:00,98.97000122070312,98.97000122070312,99.55500030517578,95.9800033569336,96.66000366210938,3622600
2023-12-08 00:00:00+00:00,100.0,100.0,100.7300033569336,97.45999908447266,99.0,4301100
2023-12-11 00:00:00+00:00,101.5,101.5,103.9800033569336,100.9800033569336,102.30999755859375,8721800
2023-12-12 00:00:00+00:00,101.0,101.0,101.6500015258789,100.44999694824219,100.80999755859375,4789500
2023-12-13 00:00:00+00:00,100.43000030517578,100.43000030517578,101.4800033569336,99.12999725341797,101.19000244140625,4899900
2023-12-14 00:00:00+00:00,101.76000213623047,101.76000213623047,102.24299621582031,99.66500091552734,101.51000213623047,5577800
